age;sex;sex_orient;educ;town;marital;sex_experience;children;diner;pos_aff;neg_aff;gender_st_plus;gender_st_minus;norms_male;avoiding_femin;dislike_lgbt;self_esteem_tech;firmness;dom_males;need_sex;limit_emotion;sexism_minus;sexism_plus;polit_orientation;feminism;fairness_system;loyality_system;ideal_system;anti_egal;dom;subm;conven;hard_purpose;codes_purpose;hard_accident;codes_accident;cope_confr_acc;cope_dist_acc;cope_control_acc;cope_support_acc;cope_respon_acc;cope_run_acc;cope_plan_acc;cope_value_acc;cope_confr_purp;cope_dist_purp;cope_control_purp;cope_support_purp;cope_respon_purp;cope_run_purp;cope_plan_purp;cope_value_purp
43;Ж;Гетеросексуал;Высшее;Город с населением от 100 до 250 тысяч человек;Не женаты/не замужем;Да;нет;11;29;27;0;3;82;14;9;10;17;7;7;18;14;15;4;4;2;2;3;28;21;16;17;1;betrayal;0;IQ;6;10;9;2;3;11;8;5;8;4;9;4;3;8;9;11
38;Ж;Гомосексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;20;31;23;8;0;54;8;3;11;14;8;4;6;8;12;4;6;4;3;4;19;18;17;13;0;work;1;danger;11;10;17;17;6;9;13;16;7;5;16;14;3;4;15;17
23;Ж;Гетеросексуал;Среднее специальное;Поселок городского типа/деревня;Женаты/замужем;Да;2 ребенка;22;41;26;5;0;68;10;16;6;13;15;3;5;10;16;4;4;7;7;7;20;13;24;16;0;.000;0;danger;11;10;14;14;7;10;14;17;11;11;14;15;6;13;12;14
27;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Разведены;Да;1 ребенок;26;43;10;8;1;118;16;19;17;17;16;17;16;8;23;4;1;4;4;4;20;20;21;18;0;betrayal;0;.000;9;13;10;7;7;4;10;9;8;11;11;8;4;7;11;13
45;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;16;36;27;8;1;42;5;5;13;8;3;3;5;3;9;5;6;1;2;2;26;8;14;23;0;betrayal;0;work;10;7;14;11;7;6;14;18;12;9;16;11;6;11;17;19
37;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;2 ребенка;20;22;30;9;0;74;10;15;11;14;10;7;7;11;16;4;2;5;5;5;17;13;26;25;1;work;1;family;10;7;11;18;4;13;9;15;12;9;9;18;5;11;8;16
57;Ж;Гетеросексуал;Высшее;Город-миллионник;Разведены;Да;1 ребенок;16;35;19;1;0;87;16;9;18;12;6;17;9;16;18;4;4;5;5;5;16;10;11;20;0;betrayal;0;.000;15;16;14;14;10;17;13;14;6;14;12;12;6;13;7;10
37;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;2 ребенка;22;34;30;1;1;46;6;6;6;10;6;6;6;10;8;4;4;1;1;1;20;15;13;11;0;work;0;sport;9;7;15;14;4;12;15;14;9;6;13;13;4;11;14;15
33;Ж;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Женаты/замужем;Да;1 ребенок;29;45;21;7;0;96;16;16;14;11;13;14;12;23;24;7;2;5;6;6;19;15;16;24;1;betrayal;0;danger;6;3;9;12;2;5;13;7;6;2;8;15;1;6;10;5
32;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;2 ребенка;25;42;15;4;4;29;3;3;7;5;4;3;4;4;3;5;6;1;1;1;10;5;8;7;0;stereotype;0;IQ;11;7;8;15;4;6;13;11;9;6;8;13;5;5;13;11
20;М;Гетеросексуал;Среднее специальное;Москва или Санкт-Петербург;Не женаты/не замужем;Нет;нет;24;25;25;1;8;86;12;18;12;11;12;9;12;19;17;4;1;4;5;3;23;16;28;27;0;.000;0;.000;6;9;8;8;3;6;6;5;9;7;8;3;5;7;7;5
18;М;Гетеросексуал;Среднее полное;Город с населением от 250 до 500 тысяч человек;Не женаты/не замужем;Да;нет;23;45;24;8;1;109;16;16;17;15;15;15;15;11;11;4;3;4;4;4;21;20;21;18;0;.000;0;.000;12;12;14;12;8;16;12;14;6;6;7;6;4;8;6;7
18;Ж;Гетеросексуал;Неоконченное высшее;Город с населением менее 100 тысяч человек;Не женаты/не замужем;Да;нет;19;34;26;0;9;67;7;12;12;16;3;3;14;22;23;4;5;3;2;1;35;10;19;17;1;betrayal;1;sport;11;9;13;11;8;12;15;15;8;11;14;12;6;15;5;13
18;М;Гетеросексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;22;31;25;9;0;105;15;15;16;17;16;12;14;23;13;1;1;2;5;3;20;17;24;27;0;betrayal;0;sport;5;8;7;5;1;8;4;6;3;2;5;2;3;5;6;7
25;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;24;38;22;5;1;48;13;3;8;10;3;7;4;3;9;3;7;2;2;2;18;22;8;11;0;work;0;body;11;11;11;14;1;14;12;13;9;13;11;7;3;12;9;9
39;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Разведены;Да;нет;24;33;30;2;6;84;16;13;8;8;12;12;15;16;9;6;5;4;5;6;19;18;19;20;1;stereotype;1;trait;8;7;15;8;7;10;14;10;8;7;16;9;6;9;14;9
37;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;2 ребенка;22;34;16;3;6;80;12;16;14;13;12;8;5;17;16;5;3;6;6;6;20;21;22;27;1;betrayal;0;army;13;6;9;18;0;17;15;15;5;11;9;4;6;16;4;10
45;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;2 ребенка;25;43;12;9;0;57;10;12;14;7;4;5;5;4;7;5;5;5;5;5;22;14;18;24;1;relationship;1;family;9;6;12;11;9;11;18;20;8;7;17;11;8;11;18;19
35;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;21;38;26;0;8;51;12;8;9;10;4;5;3;15;13;4;4;5;5;5;15;16;16;14;0;relationship;0;work;10;4;14;13;3;7;15;18;10;2;10;16;1;10;15;18
33;Ж;Бисексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;1 ребенок;28;25;15;9;0;62;10;5;11;9;10;10;7;19;9;1;2;3;3;2;18;17;10;13;0;work;0;family;7;7;8;11;5;11;11;11;12;8;11;13;5;12;13;10
22;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Не женаты/не замужем;Да;нет;19;42;11;3;0;82;9;9;12;11;16;8;17;26;20;5;3;2;5;5;26;28;7;11;0;.000;1;.000;12;12;13;14;6;13;10;11;11;11;14;11;4;14;11;12
41;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;2 ребенка;27;43;14;0;2;100;17;11;13;15;13;15;16;24;24;3;3;4;4;4;32;23;18;22;1;betrayal;0;.000;4;8;15;13;3;9;15;18;8;5;12;14;0;11;18;18
33;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;18;42;30;2;5;47;14;6;5;11;4;3;4;9;20;7;1;1;7;7;35;5;11;26;0;relationship;0;sport;6;3;12;18;0;18;15;6;9;3;12;18;9;18;12;18
63;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Вдовец/Вдова;Да;2 ребенка;21;34;16;1;2;87;17;5;21;13;11;12;8;11;18;1;1;2;2;2;31;7;10;9;0;.000;0;.000;8;15;13;13;5;15;14;17;6;14;14;10;2;13;9;13
34;М;Гетеросексуал;Среднее специальное;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;22;39;22;5;1;105;14;20;13;15;16;11;16;14;22;3;3;1;2;3;20;28;26;29;0;.000;1;interpersonal;16;13;20;15;9;19;17;20;11;13;18;12;5;12;18;19
50;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Разведены;Да;нет;18;21;35;6;2;21;3;3;3;3;3;3;3;4;2;2;7;1;1;2;10;6;7;7;1;work;1;sport;13;7;6;15;0;5;18;4;5;16;13;8;0;3;5;0
33;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Живете вместе, но официально не женаты/не замужем;Да;нет;25;41;11;3;3;93;17;12;15;14;15;11;9;15;12;2;4;4;5;5;17;12;16;20;0;.000;0;.000;12;8;14;13;8;11;14;14;11;9;14;12;8;10;14;13
35;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Живете вместе, но официально не женаты/не замужем;Да;1 ребенок;26;38;20;3;4;49;9;7;9;8;6;4;6;7;4;6;4;5;5;5;24;11;21;22;0;.000;0;.000;12;12;14;12;8;16;12;14;12;12;14;12;8;16;12;14
38;М;Гетеросексуал;Среднее специальное;Город-миллионник;Женаты/замужем;Да;1 ребенок;17;21;28;7;2;98;13;9;16;16;19;8;17;26;11;7;3;7;7;7;23;26;21;23;1;stereotype;1;danger;10;12;13;3;5;12;12;9;10;9;15;10;3;5;12;8
58;М;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Женаты/замужем;Да;3 ребенка;27;46;11;8;1;123;19;20;18;19;19;19;9;20;25;7;1;7;7;7;31;14;31;30;0;harass;0;stereotype;14;7;15;16;4;10;16;21;13;5;14;17;4;12;17;21
27;М;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Не женаты/не замужем;Да;нет;25;30;17;2;3;82;12;13;14;13;15;6;9;23;22;5;4;5;4;3;18;22;17;23;1;education;1;family;7;10;18;9;6;14;13;14;12;12;17;7;3;17;12;12
33;М;Гетеросексуал;Высшее;Поселок городского типа/деревня;Не женаты/не замужем;Да;нет;23;29;23;4;2;83;14;9;16;13;12;7;12;18;7;5;3;2;4;4;16;18;18;19;0;.000;0;.000;12;12;14;12;8;16;12;14;12;12;14;12;8;16;12;14
31;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;18;27;35;3;6;74;13;10;11;12;10;9;9;19;15;4;3;4;5;4;15;21;15;19;0;.000;1;.000;7;8;11;8;8;12;7;10;7;10;13;8;7;13;8;10
30;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;25;34;15;9;0;79;13;12;13;11;9;7;14;11;8;4;3;3;3;2;15;12;10;13;0;.000;0;.000;5;7;13;3;4;5;12;6;5;7;13;2;3;4;11;6
28;М;Гетеросексуал;Неоконченное высшее;Город-миллионник;Женаты/замужем;Да;нет;26;45;22;3;3;77;13;6;17;9;20;3;9;18;25;3;4;1;2;7;35;6;7;14;1;betrayal;1;interpersonal;12;12;14;15;9;17;15;19;10;13;10;15;8;7;13;14
25;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;26;39;16;6;0;124;20;14;20;19;18;18;15;27;18;4;2;6;6;6;18;22;16;26;1;work;0;army;14;11;16;11;9;14;15;15;14;10;14;12;6;17;17;16
30;М;Гетеросексуал;Высшее;Город с населением от 100 до 250 тысяч человек;Не женаты/не замужем;Да;нет;27;46;14;8;0;92;15;5;10;16;13;13;20;14;16;1;2;2;2;2;35;15;7;13;0;.000;0;.000;10;8;12;7;6;8;15;10;7;6;13;2;7;3;13;9
53;М;Гетеросексуал;Среднее специальное;Город с населением менее 100 тысяч человек;Женаты/замужем;Да;2 ребенка;27;36;10;7;1;88;14;13;12;13;12;14;10;18;21;5;6;5;5;5;14;12;32;28;0;.000;0;.000;11;11;14;13;6;7;12;12;8;12;11;11;5;13;10;11
28;М;Гетеросексуал;Высшее;Город-миллионник;Не женаты/не замужем;Да;нет;10;35;27;8;0;102;16;10;17;18;15;7;19;16;17;4;3;3;3;2;16;12;7;9;0;.000;0;.000;8;10;12;6;2;7;12;6;9;9;14;4;2;6;8;4
36;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;24;32;19;3;2;35;3;3;4;11;5;6;3;9;19;2;2;2;2;3;19;14;8;8;1;betrayal;0;harass;13;10;11;14;7;20;8;14;13;13;15;16;8;22;8;12
31;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;19;30;35;1;7;85;12;12;11;12;12;12;14;12;4;4;3;1;1;1;17;16;10;14;1;work;1;.000;9;10;8;6;4;12;8;6;7;11;8;4;2;16;4;5
38;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;3 ребенка;21;45;37;3;2;35;5;3;6;6;5;5;5;6;20;2;7;2;2;7;13;5;7;7;0;relationship;0;harass;9;9;11;18;3;12;14;20;14;14;19;18;12;21;15;21
27;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;23;36;27;7;0;63;8;9;10;9;10;8;9;14;13;3;5;2;3;4;20;15;10;13;0;.000;1;trait;4;9;13;2;6;4;13;11;9;4;11;11;3;6;15;10
31;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;21;26;24;4;5;28;5;3;5;5;4;3;3;1;5;4;6;1;1;1;35;5;7;6;1;betrayal;1;danger;5;3;12;12;10;14;9;7;9;3;10;6;2;5;12;9
31;М;Гетеросексуал;Неоконченное высшее;Город с населением от 100 до 250 тысяч человек;Женаты/замужем;Да;нет;14;38;36;8;1;24;3;3;3;6;3;3;3;2;2;1;7;1;1;1;10;5;7;6;0;family;0;.000;11;10;16;11;10;17;15;9;12;14;10;13;5;14;13;10
28;М;Гетеросексуал;Высшее;Город с населением менее 100 тысяч человек;Женаты/замужем;Да;нет;19;21;13;3;6;21;3;3;3;3;3;3;3;5;3;1;5;1;1;1;30;6;7;6;1;harass;0;.000;8;15;11;11;9;14;11;13;4;9;11;0;12;12;11;9
29;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;23;44;14;0;8;93;12;11;19;14;12;13;12;12;11;5;4;4;5;4;14;20;21;19;0;.000;1;.000;0;9;8;8;9;4;12;12;12;12;14;12;8;16;12;14
49;Ж;Гетеросексуал;Среднее специальное;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;нет;12;32;35;3;2;45;8;8;9;8;4;4;4;18;11;7;3;6;6;6;24;6;20;22;1;relationship;0;sport;15;15;19;12;12;18;11;19;13;16;19;14;12;21;8;19
27;М;Гетеросексуал;Высшее;Город с населением менее 100 тысяч человек;Женаты/замужем;Да;нет;16;19;16;1;1;47;3;11;5;5;7;8;8;12;9;4;5;4;4;4;12;23;14;13;0;betrayal;0;.000;9;8;11;15;8;17;11;11;12;3;16;18;9;17;15;11
25;М;Бисексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;25;21;27;8;1;26;3;3;7;4;3;3;3;8;4;2;3;1;1;1;16;10;7;6;0;betrayal;1;army;7;7;14;16;0;13;11;14;0;0;0;0;0;0;0;0
42;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;3 ребенка;14;35;14;7;2;47;7;7;8;10;4;5;6;8;11;6;4;3;3;3;25;18;18;20;1;work;0;.000;6;8;10;8;4;9;12;12;4;1;12;2;1;3;13;11
43;М;Гетеросексуал;Высшее;Город с населением от 100 до 250 тысяч человек;Женаты/замужем;Да;3 ребенка;27;38;16;6;1;136;15;20;21;21;20;18;21;15;29;3;4;7;7;7;35;17;24;24;0;.000;0;.000;9;12;13;9;9;13;15;19;9;14;13;14;9;12;18;21
25;М;Гетеросексуал;Неоконченное высшее;Город с населением от 250 до 500 тысяч человек;Не женаты/не замужем;Да;нет;20;27;23;7;1;42;11;9;7;5;4;3;3;13;4;5;2;5;5;5;20;18;15;16;0;.000;0;.000;10;11;11;12;6;14;12;16;9;10;12;11;7;15;11;14
21;М;Гетеросексуал;Неоконченное высшее;Город с населением менее 100 тысяч человек;Не женаты/не замужем;Нет;нет;29;38;21;3;1;119;19;21;15;16;18;15;15;16;25;3;2;3;4;4;15;19;14;16;0;.000;0;.000;8;6;7;7;2;12;10;8;5;11;6;7;4;6;5;8
44;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;25;39;11;4;5;99;17;16;17;13;12;11;13;19;22;4;1;6;6;6;21;12;24;24;0;betrayal;0;sport;9;8;12;6;7;11;11;10;8;11;12;10;4;9;16;16
40;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;17;30;19;9;0;91;14;15;13;13;12;12;12;13;16;4;4;5;5;5;18;15;17;21;0;betrayal;0;work;10;9;14;8;8;11;10;12;10;9;11;7;8;11;8;10
34;М;Бисексуал;Высшее;Поселок городского типа/деревня;Женаты/замужем;Да;нет;24;24;25;5;1;21;3;3;3;3;3;3;3;0;0;4;7;1;4;7;35;17;7;6;1;.000;1;army;9;0;3;9;3;6;15;12;0;0;0;0;0;0;0;0
38;М;Гетеросексуал;Среднее специальное;Город-миллионник;Живете вместе, но официально не женаты/не замужем;Да;3 ребенка;26;30;27;6;1;122;17;21;17;18;17;15;17;24;18;4;4;4;4;4;18;18;29;25;1;betrayal;1;family;12;10;15;14;8;15;12;17;11;10;13;10;7;15;9;14
39;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Разведены;Да;нет;20;28;10;1;4;22;3;3;3;3;3;4;3;14;15;3;5;5;5;4;15;28;7;7;0;relationship;0;army;4;7;3;7;2;4;4;5;5;7;5;10;8;10;9;4
32;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;24;40;22;7;0;41;3;3;15;5;6;3;6;10;1;3;6;1;1;3;35;10;8;6;0;work;1;work;2;9;5;7;0;6;10;9;9;3;5;14;0;5;12;11
35;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;25;44;20;6;0;127;18;20;20;20;18;18;13;24;21;4;1;6;6;6;35;20;26;27;0;harass;0;comfort;6;15;12;9;3;4;14;11;13;10;7;7;1;12;13;11
29;М;Гетеросексуал;Высшее;Город-миллионник;Не женаты/не замужем;Да;нет;21;28;20;5;0;111;20;19;12;16;15;16;13;10;15;1;3;7;7;7;33;25;17;26;0;stereotype;1;army;4;10;16;6;3;12;18;17;7;12;14;12;3;12;18;18
28;М;Гетеросексуал;Среднее специальное;Город-миллионник;Женаты/замужем;Да;2 ребенка;28;34;32;7;2;88;16;14;18;11;12;12;5;21;22;5;3;2;5;5;16;11;17;23;0;relationship;0;sport;7;3;8;16;6;15;15;15;13;12;12;9;7;18;16;9
30;М;Гетеросексуал;Неоконченное высшее;Поселок городского типа/деревня;Живете вместе, но официально не женаты/не замужем;Да;нет;23;42;14;7;0;104;18;20;21;9;13;8;15;17;18;7;1;3;6;7;19;13;29;29;0;.000;0;.000;5;9;11;13;7;7;16;12;4;4;13;12;7;7;16;15
33;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;нет;13;25;25;2;4;24;3;3;3;4;3;3;5;4;1;3;6;1;2;2;12;11;8;8;0;work;1;work;6;8;8;7;1;7;5;7;8;9;8;5;2;5;6;7
28;М;Гетеросексуал;Неоконченное высшее;Поселок городского типа/деревня;Женаты/замужем;Да;1 ребенок;15;14;10;6;2;142;18;21;19;21;21;21;21;24;22;4;1;7;7;7;20;34;18;17;0;betrayal;1;danger;4;7;12;8;4;11;9;8;6;11;10;5;5;13;6;11
29;М;Гетеросексуал;Высшее;Город с населением от 100 до 250 тысяч человек;Женаты/замужем;Да;1 ребенок;23;35;22;4;4;22;3;3;3;4;3;3;3;4;2;5;4;1;1;2;22;13;8;11;1;work;1;army;9;8;14;14;1;15;13;18;8;4;4;7;3;6;9;9
30;М;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Не женаты/не замужем;Да;нет;15;30;26;3;4;109;17;12;21;14;18;14;13;16;18;5;4;4;4;4;13;19;21;19;0;relationship;0;.000;12;12;13;11;8;16;12;14;12;12;14;12;8;16;12;14
36;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;27;31;17;9;0;43;3;3;3;16;3;3;12;16;25;1;4;1;1;1;30;20;9;9;0;relationship;0;body;8;13;17;3;3;14;12;7;7;9;14;4;7;12;10;12
30;М;Гетеросексуал;Высшее;Поселок городского типа/деревня;Не женаты/не замужем;Да;нет;20;33;17;5;0;75;10;10;12;13;7;16;7;16;11;4;4;4;5;5;25;11;14;21;1;betrayal;0;family;10;10;19;17;6;14;13;12;12;8;15;7;3;11;17;12
36;М;Гомосексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Не женаты/не замужем;Да;нет;14;16;13;5;1;49;4;5;3;14;12;6;5;16;10;2;4;4;4;4;34;10;10;10;0;.000;0;.000;9;4;6;8;2;10;9;8;6;7;7;8;5;9;7;7
52;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Разведены;Да;3 ребенка;15;28;23;9;0;64;9;12;11;6;10;9;7;8;9;2;4;4;4;4;18;14;21;18;0;.000;0;.000;6;6;7;6;4;8;6;7;6;6;7;6;4;8;6;7
30;М;Гетеросексуал;Высшее;Город с населением менее 100 тысяч человек;Женаты/замужем;Да;1 ребенок;30;39;15;0;9;76;10;10;13;13;10;12;8;18;12;6;4;4;4;4;18;10;9;20;1;betrayal;1;family;8;4;12;8;2;12;11;14;4;3;14;9;3;12;9;12
36;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;24;47;16;4;3;103;18;13;3;18;18;15;18;24;10;7;4;7;7;7;10;15;15;28;0;.000;0;.000;9;3;15;12;3;9;15;15;0;0;0;0;0;0;0;0
30;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;15;19;29;7;1;44;5;5;8;9;6;5;6;15;2;3;5;3;3;2;13;12;7;7;1;harass;1;danger;7;3;10;15;4;12;12;14;8;4;12;13;4;11;11;13
